560039c1736167b71f3ed800,86052DC0400008-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#1e06c629-c879-4b66-8891-4be3f9817029,CFBC_BlueChoiceStandardPlatinum0_Base_IVL.pdf
560039bf736167b71f08ce00,86052DC0400001-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#24f7abb3-0952-4199-b5ee-1f51645529e7,CFBC_BlueChoiceHMOStandardSilver2000_Base_IVL.pdf
560039bf736167b71f44cd00,86052DC0400004-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#fdc61c27-cd1a-46eb-bec6-5a3da95b186c,CFBC_BlueChoiceYoungAdult6850_Base_IVL.pdf
560039c5736167b71f51ef00,86052DC0500015-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#c03a9d89-eb29-43c4-97f6-2895b13adf44,CFBC_BlueChoice Plus Gold 1000_SHOP.pdf
560039c5736167b71f15f000,86052DC0500016-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#0286d51b-be77-4803-8c07-5ec70b249b51,CFBC_BlueChoice Plus Gold 500_SHOP.pdf
560039c5736167b71fd9f000,86052DC0500017-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d611f2a2-aa8f-4767-a39c-04495a398daf,CFBC_BlueChoice Plus HSA HRA Bronze 5000_SHOP.pdf
560039c4736167b71fb9ea00,86052DC0500009-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d59c793a-b7a6-4b35-9fea-ae215db545c9,CFBC_BlueChoice Plus HSA HRA Silver 1500_SHOP.pdf
560039c4736167b71f7deb00,86052DC0500010-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#ce8f8b4d-7a63-4698-9d69-e4cb411d6bcd,CFBC_BlueChoice Plus HSA HRA Silver 3000_SHOP.pdf
560039c5736167b71f9df100,86052DC0580001-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d2e9e104-26f7-4db5-808e-ab542b6e2600,CFBC_BlueChoice Plus Opt-Out Platinum 0_SHOP.pdf
560039c2736167b71f06e200,78079DC0170001-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#5b56440e-ca3f-4f71-9f24-10c62e6c58fd,2015-07-21 DC GHMSI SBC_SHOP_BlueCross BlueShield Preferred 1000.pdf
560039c2736167b71f4fe000,78079DC0160002-06,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#f3f55731-0c8f-4d99-bb24-fe6212ba2b17,2015-07-21 DC GHMSI SBC_BlueCross BlueShield Preferred 1600_Base.pdf
560039c3736167b71f8be200,78079DC0170002-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#03a2ade8-8c93-44b1-92b2-0002ee23d79f,2015-07-21 DC GHMSI SBC_SHOP_BlueCross BlueShield Preferred 2000.pdf
560039c2736167b71f4adf00,78079DC0160001-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#bdbc6933-c9f0-4323-b69b-4ec19b3a3ad2,2015-07-21 DC GHMSI SBC_BlueCross BlueShield Preferred 750_Base.pdf
560039c8736167b71fc70001,78079DC0220020-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#c8f88d95-1cc0-48a6-b9d8-256418109503,GHMSI_BluePreferred PPO Gold 1000_SHOP.pdf
560039ca736167b71f330901,78079DC0220031-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#750af2e5-126e-401c-9edb-4c70c2ed2bbf,GHMSI_BluePreferred PPO Gold 1500_SHOP.pdf
560039c8736167b71f8b0101,78079DC0220021-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#a315ef74-0efc-4905-b37c-ca58e8a2c244,GHMSI_BluePreferred PPO Gold 500_SHOP.pdf
560039c8736167b71f4f0201,78079DC0220022-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#81fd1c56-a74c-4252-ae91-4b775a0dd162,GHMSI_BluePreferred PPO HSA HRA Silver 1500_SHOP.pdf
560039c8736167b71f130301,78079DC0220023-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#bb35ac3f-66f8-4e0c-9bcd-540002b05022,GHMSI_BluePreferred PPO HSA HRA Silver 2000_SHOP.pdf
560039c8736167b71fd70301,78079DC0220024-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#986fda92-52fc-4ad0-8e02-dff97a5f86f7,GHMSI_BluePreferred PPO Platinum 0_SHOP.pdf
560039c9736167b71f9b0401,78079DC0220025-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#fa364bd7-d6d6-4600-a0e2-1ee15ac55983,GHMSI_BluePreferred PPO Platinum 500_SHOP.pdf
560039c9736167b71f5f0501,78079DC0220026-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#f69da387-ef17-486a-ad30-f4ebe3c22bdb,GHMSI_BluePreferred PPO Silver 1000_SHOP.pdf
560039c1736167b71f7ed900,78079DC0210002-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#bb970526-96e0-4727-977c-9ffac332a09a,GHMSI_BluePreferredStandardBronze4500_Base_IVL.pdf
560039c2736167b71f07de00,78079DC0210003-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#20a4ea90-0376-40a6-93b9-b49b67256a75,GHMSI_BluePreferredPPOStandardGold500_Base_IVL.pdf
560039c2736167b71fc3dc00,78079DC0210001-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#81cab6a4-ed56-4ac1-942c-534ffb07f06a,GHMSI_BluePreferredPPOStandardPlatinum0_Base_IVL.pdf
560039c1736167b71fc5da00,78079DC0210004-06,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#1cb146e1-381d-4a68-a489-dae341b3bdd1,GHMSI_BluePreferredPPOStandardSilver2000_Base_IVL.pdf
5453a543791e4bcd33000007,73987DC0040001-01,2015,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#c38d5ddd-42f1-426b-9eeb-f4f8d9a5bc35,GHMSI_BluePreferred PPO Gold 1500_SHOP.pdf
560039c3736167b71f21e600,86052DC0440014-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d26e4931-50f0-42b8-8af3-9d2cae23bb38,CFBC_HealthyBlue Advantage Gold 1500_SHOP.pdf
560039c3736167b71f6de800,86052DC0440017-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#fb0d39cb-0eb2-440d-b8db-566f1e1cb2d3,CFBC_HealthyBlue Advantage HSA HRA Silver 2000_SHOP.pdf
560039c3736167b71fa9e700,86052DC0440016-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#ff36be18-6e17-40ae-8eab-8ce9dfc7de89,CFBC_HealthyBlue Advantage Platinum 1000_SHOP.pdf
560039c3736167b71fe5e600,86052DC0440015-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#f84130da-d62e-40f9-a53c-43828b2ffd31,CFBC_HealthyBlue Advantage Platinum 500_SHOP.pdf
560039bf736167b71f03d000,86052DC0400003-02,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#1c4dc3af-dce5-41d9-8b80-96b3fe7e038b,CFBC_HealthyBlueHMOGold1000_Base_IVL.pdf
560039c6736167b71fedf600,86052DC0460015-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#730d8730-38d1-4ed8-a00a-faaf987cf9b2,CFBC_HealthyBlue HMO Gold 1500_SHOP.pdf
560039c6736167b71f33f900,86052DC0460018-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#87347076-65b9-4330-9dfb-7d46b29d6da5,CFBC_HealthyBlue HMO HSAHRA Silver 2000_SHOP.pdf
560039c6736167b71f71f800,86052DC0460017-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#994783c5-9055-4776-9cc2-13cceed4cb3c,CFBC_HealthyBlue HMO Platinum 1000_SHOP.pdf
560039c6736167b71faff700,86052DC0460016-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#eb59329e-95d8-434f-ab8c-633bc989e71b,CFBC_HealthyBlue HMO Platinum 500_SHOP.pdf
560039c9736167b71f230601,78079DC0220027-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#fe6209f0-8d1c-4a03-8dee-fd75d26c335c,GHMSI_HealthyBlue PPO Gold 1500_SHOP.pdf
560039c9736167b71fe70601,78079DC0220028-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#23456fd9-1d0a-4d6d-abb1-fda56daf5910,GHMSI_HealthyBlue PPO HSA HRA Silver 2000_SHOP.pdf
560039c9736167b71fab0701,78079DC0220029-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d6c631d7-d489-44a1-89ce-2db0098d16a7,GHMSI_HealthyBlue PPO Platinum 1000_SHOP.pdf
560039c9736167b71f6f0801,78079DC0220030-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#51fbe33e-a049-4002-8a41-475802b82311,GHMSI_HealthyBlue PPO Platinum 500_SHOP.pdf
560039c4736167b71f41ec00,86052DC0500011-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#e50b6a0f-5590-42f3-b728-1f8064a4ed2d,CFBC_HealthyBlue Plus Gold 1500_SHOP.pdf
560039c5736167b71f8dee00,86052DC0500014-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#22804887-0a71-4589-9c7c-fd82b2f81c68,CFBC_HealthyBlue Plus HSA HRA Silver 2000_SHOP.pdf
560039c4736167b71fc9ed00,86052DC0500013-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#2b56bc18-7223-4eea-8369-238d5e81cc1b,CFBC_HealthyBlue Plus Platinum 1000_SHOP.pdf
560039c4736167b71f05ed00,86052DC0500012-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#f005c164-834e-42ef-bf3b-08155c4a83c6,CFBC_HealthyBlue Plus Platinum 500_SHOP.pdf
560039d1736167b71f182501,94506DC0350012-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#024bb5b5-6e32-4cba-adfb-60b82f5eba15,KP DHMO Bronze 4500_50 SHOP.pdf
560039d1736167b71f402701,94506DC0360001-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#83079da7-c98d-4437-ac4e-df4f3317d24f,KP DC POS Bronze 4500_50 SHOP.pdf
560039d1736167b71f2c2601,94506DC0350013-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#6af0546c-2ba3-4f24-b0af-2980a6593c00,KP DHMO Bronze  5000_20 SHOP.pdf
560039d1736167b71fb62601,94506DC0350014-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#6636ed19-81c9-435a-9e38-0af4f7ae4f57,KP DC HSA Bronze 5000_20_30 SHOP.pdf
560039ce736167b71fc01801,94506DC0390009-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#de70d5b9-9f87-4ced-a45d-d839ae6fd69e,KP_DCBronze500050DentalPedDental_IVL.pdf
560039ce736167b71fce1901,94506DC0390010-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#ceded944-4e4a-42b8-88c1-2f83ad76d2d4,KP_DCBronze600020DentalPedDental_IVL.pdf
560039d1736167b71fa22501,94506DC0350015-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#8e87796e-1712-416b-93f2-9198604e89b2,KP DC HSA Bronze 6000_30_10 SHOP.pdf
560039cd736167b71f281701,94506DC0390007-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#49622049-d229-49f4-a04a-4f4dc53490ee,KP_DCSTDBronze450050DentalPedDental_IVL.pdf
560039ce736167b71f341801,94506DC0390008-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#0801710e-c9ad-4404-a816-1fd74dd2185b,KP_DCCatastrophic68500DentalPedDental_IVL.pdf
560039cc736167b71f820e01,94506DC0390002-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#e8b18fb6-b0e5-42e3-8d7f-863b7317fd6d,KP_DCGold020DentalPedDental_IVL.pdf
560039cf736167b71f781c01,94506DC0350018-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#bf0cb050-64ed-483e-b130-b78f8f450315,KP HMO Gold 0_20 SHOP_SEL.pdf
560039cf736167b71fee1b01,94506DC0350004-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#e7afd4f3-8712-4742-948b-4d63503d0e64,KP DC HMO Gold 0_20 SHOP.pdf
560039cc736167b71f9e1001,94506DC0390003-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#df06ed69-7fee-4043-a382-deea1e67c90b,KP_DCGold100020DentalPedDental_IVL.pdf
560039cf736167b71fb41f01,94506DC0350019-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d9d6a96f-2e8a-4699-a676-df4aba3ba1be,KP DHMO Gold 1000_30 SHOP_SEL.pdf
560039cf736167b71f2a1f01,94506DC0350005-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#ac25e397-bbf2-4f6e-aa50-60ed6c2ec7a8,KP DHMO Gold 1000_30 SHOP.pdf
560039d1736167b71f042401,94506DC0360003-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#1d81a8dc-6db9-42c1-8804-d491fd164ed8,KP DC POS Gold 1000_30 SHOP.pdf
560039d0736167b71fdc2101,94506DC0350020-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#513da56e-1307-4b4e-87cc-65d2a56689bb,KP HSA Gold  1350_0 SHOP_SEL.pdf
560039d0736167b71f522101,94506DC0350006-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#978da91d-0404-4f25-90f5-e52249868e69,KP DC HSA Gold 1350_0 SHOP.pdf
560039d0736167b71f662201,94506DC0350007-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#a759291d-a0e1-402d-ae5f-77deebfb55bf,KP DC HSA Gold 1500_10 SHOP.pdf
560039cf736167b71fa01e01,94506DC0350022-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#f2850685-465b-445c-a14c-260b9a40683c,KP DHMO Gold 500_20 SHOP_SEL.pdf
560039cf736167b71f161e01,94506DC0350021-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#6974c2bd-2aca-46be-9809-e620dbda606b,KP DHMO Gold 500_20 SHOP.pdf
560039ce736167b71f641b01,94506DC0350016-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#9bf27ef7-b420-4046-844f-0d84c036638d,KP HMO Platinum 0_20 SHOP_SEL.pdf
560039ce736167b71fda1a01,94506DC0350001-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#bcd064c2-2250-40aa-a12c-58e2400c5e04,KP DC HMO Platinum 0_20 SHOP.pdf
560039cf736167b71f8c1d01,94506DC0350017-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#d4b222c6-d9bb-4267-9e49-938011e2ec6f,KP DHMO Platinum 500_20 SHOP_SEL.pdf
560039cf736167b71f021d01,94506DC0350002-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#877e3567-68f5-4eee-9d01-1dd749497d40,KP DHMO Platinum 500_20 SHOP.pdf
560039cc736167b71f900f01,94506DC0390011-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#3ed771bf-2470-4b62-8aad-60c398264f10,KP_DCSTDGold50025DentalPedDental_IVL.pdf
560039cb736167b71f740d01,94506DC0390001-03,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#2be75dba-ec27-4e1d-a0f9-196066f81e4c,KP_DCSTDPlatinum020DentalPedDental_IVL.pdf
560039cd736167b71f831301,94506DC0390005-06,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#181d722b-5fec-41ee-ab47-1da50eb171a1,KP_DCSTDSilver200025DentalPedDental_IVL.pdf
560039d0736167b71f3e2001,94506DC0350008-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#ea2a1ab2-f2e4-45e3-9d6c-0153165a2d44,KP DHMO Silver 1250_35 SHOP.pdf
560039d0736167b71ff02201,94506DC0350010-01,2016,urn:openhbx:terms:v1:file_storage:s3:bucket:dchbx-sbc#96953587-b47c-4e4f-9b55-aeae76c67781,KP HSA Silver 1500_30_20 SHOP.pdf
