example_id                                                                                                      | status  | run_time |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:1:2]                                      | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:1:3]                                      | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:2:1]                                      | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:2:2]                                      | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:2:3:1]                                    | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:2:3:2]                                    | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:3:1]                                      | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:3:2:1]                                    | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:3:2:2]                                    | unknown |          |
./spec/models/sponsored_benefits/organizations/organization_spec.rb[1:3:2:3]                                    | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:1:1:1]                        | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:1:2:1]                        | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:2:1:1]                        | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:1:1:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:1:2:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:2:1:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:2:2:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:3:1:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_organization_spec.rb[1:3:3:2:1]                      | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_builder_spec.rb[1:1]                        | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_spec.rb[1:1:1:1]                            | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_spec.rb[1:1:1:2]                            | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_spec.rb[1:1:1:3]                            | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_spec.rb[1:1:2:1]                            | unknown |          |
./spec/models/sponsored_benefits/organizations/plan_design_proposal_spec.rb[1:1:2:2]                            | unknown |          |
./spec/models/sponsored_benefits/organizations/profile_spec.rb[1:1]                                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/credit_structure_spec.rb[1:1]                                    | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_map_spec.rb[1:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_spec.rb[1:1:1:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_spec.rb[1:1:2:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_spec.rb[1:1:3:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_spec.rb[1:1:4:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/member_relationship_spec.rb[1:1:5:1]                             | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_factor_spec.rb[1:1:1:1]                                   | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_factor_spec.rb[1:1:2:1]                                   | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_factor_spec.rb[1:1:3:1]                                   | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_factor_spec.rb[1:1:4:1]                                   | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_factor_spec.rb[1:1:5:1]                                   | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:1:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:2:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:3:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:4:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:5:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:6:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:7:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:1:8:1]                                     | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:2:1]                                       | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:2:2]                                       | unknown |          |
./spec/models/sponsored_benefits/rating_models/rating_tier_spec.rb[1:2:3]                                       | unknown |          |
./spec/models/sponsored_benefits/rating_models/sic_rating_factor_spec.rb[1:1]                                   | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:1:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:2:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:3:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:4:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:5:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:5:2]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:1:5:3:1]                                                        | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:2:1:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:2:2:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:2:3:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:2:4:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:2:5:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:3:1]                                                            | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:3:2]                                                            | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:3:3:1]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:3:3:2]                                                          | unknown |          |
./spec/models/sponsored_benefits/site_spec.rb[1:3:3:3:1]                                                        | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:1]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:2]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:3]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:4]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:5]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:6]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:7]            | unknown |          |
./spec/routing/sponsored_benefits/census_members/plan_design_census_employees_routing_spec.rb[1:1:8]            | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:1]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:2]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:3]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:4]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:5]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:6]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:7]                    | unknown |          |
./spec/routing/sponsored_benefits/organizations/plan_design_proposals_routing_spec.rb[1:1:8]                    | unknown |          |
